"Year","Month","Year_Month","flow_mm","Ca_flux","Mg_flux","K_flux","Na_flux","Al_Ferron_flux","TMAl_flux","OMAl_flux","Al_ICP_flux","NH4_flux","SO4_flux","NO3_flux","Cl_flux","PO4_flux","DOC_flux","TDN_flux","DON_flux","DIC_flux","SiO2_flux","Mn_flux","Fe_flux","F_flux","H_flux","pH_volwt","SpecCond_volwt","ANC_volwt"
1965,"02","1965-02",30.561,285.19465,122.0757,73.0002,254.89415,72.17855,-888.88,-888.88,-888.88,16.937,1784.1216,269.1676,173.51495,-888.88,-888.88,-888.88,-888.88,-888.88,1394.3825,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88
1965,"03","1965-03",37.895,390.6554,156.59775,73.13835,359.98455,87.6626,-888.88,-888.88,-888.88,13.96455,2264.0223,344.17815,289.91325,-888.88,-888.88,-888.88,-888.88,-888.88,1699.388,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88
1965,"04","1965-04",179.082,1795.49315,601.87955,357.83495,1339.456,600.81805,-888.88,-888.88,-888.88,103.2608,10111.6964,2735.9711,905.0949,-888.88,-888.88,-888.88,-888.88,-888.88,6544.8195,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88
1965,"05","1965-05",39.864,416.56325,122.6235,81.04675,323.2315,125.79845,-888.88,-888.88,-888.88,12.7271,2396.9629,176.7093,208.24265,-888.88,-888.88,-888.88,-888.88,-888.88,1598.366,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88
1965,"06","1965-06",15.401,152.85385,56.3728,15.38885,155.37445,36.11785,-888.88,-888.88,-888.88,7.79815,928.79505,31.01375,90.08845,-888.88,-888.88,-888.88,-888.88,-888.88,821.899,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88
1965,"07","1965-07",5.02,56.8648,17.84055,4.1583,55.82665,11.30345,-888.88,-888.88,-888.88,1.45095,312.9392,3.0445,21.3747,-888.88,-888.88,-888.88,-888.88,-888.88,269.6205,-888.88,-888.88,-888.88,0.5717,4.94,25.74,-888.88
1965,"08","1965-08",1.336,15.68985,5.1796,1.83015,18.0145,2.6916,-888.88,-888.88,-888.88,0.97895,91.55675,1.7987,6.4569,-888.88,-888.88,-888.88,-888.88,-888.88,91.063,-888.88,-888.88,-888.88,0.1102,5.08,27.95,-888.88
1965,"09","1965-09",46.215,649.83815,175.38,38.8825,515.2399,106.5809,-888.88,-888.88,-888.88,37.625,3203.95675,32.4063,238.0939,-888.88,-888.88,-888.88,-888.88,-888.88,2842.3104,-888.88,-888.88,-888.88,4.5011,5.01,28.39,-888.88
1965,"10","1965-10",76.798,1095.4956,274.83885,144.89315,645.87655,231.28815,-888.88,-888.88,-888.88,75.65115,5065.22875,63.6941,376.49695,-888.88,-888.88,-888.88,-888.88,-888.88,3364.332,-888.88,-888.88,-888.88,8.4589,4.96,25.29,-888.88
1965,"11","1965-11",91.768,1298.98505,343.96315,160.649,798.4357,233.20835,-888.88,-888.88,-888.88,439.53375,6234.5292,206.9389,682.5957,-888.88,-888.88,-888.88,-888.88,-888.88,3923.2225,-888.88,-888.88,-888.88,12.3641,4.87,25.77,-888.88
1965,"12","1965-12",30.595,447.84075,117.55835,51.8721,307.92055,86.0791,-888.88,-888.88,-888.88,40.68995,1948.3514,151.7021,169.4219,-888.88,-888.88,-888.88,-888.88,-888.88,1481.537,-888.88,-888.88,-888.88,2.5221,5.08,22.94,-888.88
1966,"01","1966-01",33.865,503.8738,139.12535,58.6362,326.66855,96.0143,-888.88,-888.88,-888.88,27.6413,2242.7048,244.4631,213.8884,-888.88,-888.88,-888.88,-888.88,-888.88,1556.4955,-888.88,-888.88,-888.88,5.3539,4.8,23.43,-888.88
1966,"02","1966-02",21.625,302.7651,88.9826,45.99805,225.4675,40.661,-888.88,-888.88,-888.88,73.9904,1308.0214,149.65525,125.8486,-888.88,-888.88,-888.88,-888.88,-888.88,1064.228,-888.88,-888.88,-888.88,1.4896,5.16,22.5,-888.88
1966,"03","1966-03",114.7,1649.1762,469.56355,247.4858,978.62905,303.16515,-888.88,-888.88,-888.88,127.3854,6687.49635,1407.0602,710.98005,-888.88,-888.88,-888.88,-888.88,-888.88,4500.726,-888.88,-888.88,-888.88,11.0887,5.01,23.07,-888.88
1966,"04","1966-04",198.961,2666.1492,666.0215,345.26575,1406.87045,808.7633,-888.88,-888.88,-888.88,52.9729,11751.89295,3342.4011,913.0815,-888.88,-888.88,-888.88,-888.88,-888.88,6954.374,-888.88,-888.88,-888.88,26.2864,4.88,23.97,-888.88
1966,"05","1966-05",120.234,1528.63385,369.90005,227.2284,855.54385,459.4563,-888.88,-888.88,-888.88,59.46005,7359.04225,876.8332,748.73675,-888.88,-888.88,-888.88,-888.88,-888.88,4307.291,-888.88,-888.88,-888.88,17.733,4.83,23.65,-888.88
1966,"06","1966-06",41.262,499.991,141.7114,45.5504,387.3234,104.0386,-888.88,-888.88,-888.88,42.63635,2540.8059,99.0189,249.7804,-888.88,-888.88,-888.88,-888.88,-888.88,1752.3897,-888.88,-888.88,-888.88,4.5592,4.96,22.38,-888.88
1966,"07","1966-07",8.768,112.7074,33.8885,7.25095,95.4499,22.21615,-888.88,-888.88,-888.88,2.9188,565.6211,17.5177,60.1954,-888.88,-888.88,-888.88,-888.88,-888.88,487.36305,-888.88,-888.88,-888.88,0.7328,5.08,22.83,-888.88
1966,"08","1966-08",31.847,414.7636,124.9883,50.81585,266.985,131.7128,-888.88,-888.88,-888.88,98.9311,2100.4239,77.7345,173.01825,-888.88,-888.88,-888.88,-888.88,-888.88,1640.3945,-888.88,-888.88,-888.88,5.2664,4.78,24.37,-888.88
1966,"09","1966-09",26.79,311.6839,97.3307,9.72025,262.23165,75.9615,-888.88,-888.88,-888.88,24.83745,1739.74245,35.5611,137.86455,-888.88,-888.88,-888.88,-888.88,-888.88,1643.748,-888.88,-888.88,-888.88,3.1211,4.93,22.97,-888.88
1966,"10","1966-10",51.698,581.6888,200.5811,130.43055,476.8477,106.086,-888.88,-888.88,-888.88,39.101175,3370.921425,42.5005,272.7492,-888.88,-888.88,-888.88,-888.88,-888.88,2713.20825,-888.88,-888.88,-888.88,5.1925,5,22.44,-888.88
1966,"11","1966-11",137.748,1700.1748,454.37505,227.19325,1099.0046,360.5581,-888.88,-888.88,-888.88,35.7411,8594.2224,203.0398,747.72675,-888.88,-888.88,-888.88,-888.88,-888.88,7133.2295,-888.88,-888.88,-888.88,14.8776,4.97,22.95,-888.88
1966,"12","1966-12",57.655,712.61615,195.124,83.3993,494.43915,168.40285,-888.88,-888.88,-888.88,18.9435,3397.9976,202.33765,305.05395,-888.88,-888.88,-888.88,-888.88,-888.88,2837.2755,-888.88,-888.88,-888.88,6.7241,4.93,23.84,-888.88
1967,"01","1967-01",25.701,346.1451,99.8943,43.28855,254.4502,60.09235,-888.88,-888.88,-888.88,11.4142,1437.43835,213.6411,133.5949,-888.88,-888.88,-888.88,-888.88,-888.88,1262.3235,-888.88,-888.88,-888.88,2.4002,5.03,23.05,-888.88
1967,"02","1967-02",15.968,207.53735,65.9176,29.9791,166.99955,38.3036,-888.88,-888.88,-888.88,8.9939,1011.3204,137.4078,92.99895,-888.88,-888.88,-888.88,-888.88,-888.88,822.697,-888.88,-888.88,-888.88,4.0389,4.6,22.41,-888.88
1967,"03","1967-03",42.926,575.2573,171.5089,106.61475,395.1921,125.9865,-888.88,-888.88,-888.88,23.82775,2421.4864,560.16725,221.0155,-888.88,-888.88,-888.88,-888.88,-888.88,1886.6475,-888.88,-888.88,-888.88,4.2157,5.01,23.37,-888.88
1967,"04","1967-04",269.623,3647.93355,889.4004,721.8682,1775.29185,1178.7857,-888.88,-888.88,-888.88,61.36255,15764.3552,4003.2762,1462.13695,-888.88,-888.88,-888.88,-888.88,-888.88,9032.417,-888.88,-888.88,-888.88,43.982,4.79,24.47,-888.88
1967,"05","1967-05",136.342,1660.7964,421.5187,265.4273,990.1977,481.8848,-888.88,-888.88,-888.88,14.1364,8499.0042,488.6722,754.9758,-888.88,-888.88,-888.88,-888.88,-888.88,5045.935,-888.88,-888.88,-888.88,18.1896,4.87,22.62,-888.88
1967,"06","1967-06",24.172,302.22895,83.3678,35.0134,240.30615,68.5519,-888.88,-888.88,-888.88,6.7755,1663.4715,33.24355,145.94865,-888.88,-888.88,-888.88,-888.88,-888.88,1086.093,-888.88,-888.88,-888.88,2.8469,4.93,22.87,-888.88
1967,"07","1967-07",12.72,160.99345,45.0031,10.83915,147.02035,29.1858,-888.88,-888.88,-888.88,6.4201,857.03025,12.1355,74.90945,-888.88,-888.88,-888.88,-888.88,-888.88,682.2435,-888.88,-888.88,-888.88,2.1666,4.77,22.15,-888.88
1967,"08","1967-08",13.622,192.0811,46.32635,15.31785,139.31505,35.1183,-888.88,-888.88,-888.88,4.0986,932.1845,52.49825,66.35975,-888.88,-888.88,-888.88,-888.88,-888.88,647.3035,-888.88,-888.88,-888.88,1.5218,4.95,25.55,-888.88
1967,"09","1967-09",36.067,464.11355,122.59845,41.2283,402.09965,84.79415,-888.88,-888.88,-888.88,14.56765,2480.3905,44.76545,196.22245,-888.88,-888.88,-888.88,-888.88,-888.88,1674.6945,-888.88,-888.88,-888.88,3.2574,5.04,23.39,-888.88
1967,"10","1967-10",101.126,1470.2409,359.0277,222.7303,916.79715,293.08695,-888.88,-888.88,-888.88,75.90855,6910.916,111.01165,572.797,-888.88,-888.88,-888.88,-888.88,-888.88,4133.7565,-888.88,-888.88,-888.88,9.3934,5.03,24.13,-888.88
1967,"11","1967-11",77.062,1100.24995,283.1562,146.47775,677.3727,246.60795,-888.88,-888.88,-888.88,48.4496,5381.7095,379.9026,492.23595,-888.88,-888.88,-888.88,-888.88,-888.88,2990.6305,-888.88,-888.88,-888.88,7.3875,5.02,23.37,-888.88
1967,"12","1967-12",79.114,1073.7488,293.2784,144.776,699.6623,245.6048,-888.88,-888.88,-888.88,23.5135,5477.205,828.0704,472.1138,-888.88,-888.88,-888.88,-888.88,-888.88,3224.518,-888.88,-888.88,-888.88,9.9136,4.9,23.71,-888.88
1968,"01","1968-01",18.011,209.7813,69.1345,32.26025,196.5285,43.8335,-888.88,-888.88,-888.88,2.0498,1274.96855,186.06675,103.28895,-888.88,-888.88,-888.88,-888.88,-888.88,900.223,-888.88,-888.88,-888.88,1.7102,5.02,22.38,-888.88
1968,"02","1968-02",39.453,477.8946,161.3881,80.8811,419.909,95.034,-888.88,-888.88,-888.88,3.9453,2472.1989,520.1249,227.4097,-888.88,-888.88,-888.88,-888.88,-888.88,1878.8,-888.88,-888.88,-888.88,3.5877,5.04,22.02,-888.88
1968,"03","1968-03",189.488,2521.27185,719.35245,549.1629,1809.7366,707.5832,-888.88,-888.88,-888.88,18.9488,10617.3159,5156.94735,1060.71675,-888.88,-888.88,-888.88,-888.88,-888.88,7036.934,-888.88,-888.88,-888.88,23.0852,4.91,26,-888.88
1968,"04","1968-04",209.975,2580.9332,736.36965,709.9669,1752.8609,795.484625,-888.88,-888.88,-888.88,37.58355,11157.376625,4096.25345,1109.80425,-888.88,-888.88,-888.88,-888.88,-888.88,7051.46325,-888.88,-888.88,-888.88,30.8796,4.83,24.49,-888.88
1968,"05","1968-05",149.184,1662.65395,536.20315,445.1693,1338.4334,462.712175,-888.88,-888.88,-888.88,15.58155,9001.947175,964.98495,802.66775,-888.88,-888.88,-888.88,-888.88,-888.88,5113.07825,-888.88,-888.88,-888.88,18.5011,4.91,22.33,-888.88
1968,"06","1968-06",112.879,1311.88285,391.48195,222.11575,934.53485,331.3237,-888.88,-888.88,-888.88,13.43795,6939.781,348.46395,545.20235,-888.88,-888.88,-888.88,-888.88,-888.88,4270.2305,-888.88,-888.88,-888.88,14.4207,4.89,22.87,-888.88
1968,"07","1968-07",15.784,172.37355,51.9703,18.6008,156.2756,43.86895,-888.88,-888.88,-888.88,1.5784,980.328,33.07645,74.42715,-888.88,-888.88,-888.88,-888.88,-888.88,699.311,-888.88,-888.88,-888.88,1.9257,4.91,23.42,-888.88
1968,"08","1968-08",1.841,24.24915,7.21615,2.79,25.92885,3.517675,-888.88,-888.88,-888.88,0.282675,118.819,8.442575,11.00845,-888.88,-888.88,-888.88,-888.88,-888.88,113.5325,-888.88,-888.88,-888.88,0.1492,5.09,23.46,-888.88
1968,"09","1968-09",3.802,46.77935,14.63865,7.0165,55.7146,6.83,-888.88,-888.88,-888.88,2.4726,235.854,15.1487,23.52755,-888.88,-888.88,-888.88,-888.88,-888.88,237.3135,-888.88,-888.88,-888.88,0.2813,5.13,23.85,-888.88
1968,"10","1968-10",7.995,94.7136,31.50855,31.595,125.2164,15.0452,-888.88,-888.88,-888.88,4.4608,498.491,9.48035,50.42315,-888.88,-888.88,-888.88,-888.88,-888.88,491.5745,-888.88,-888.88,-888.88,0.5773,5.14,24.23,-888.88
1968,"11","1968-11",33.452,456.5374,150.9673,118.2792,415.265,71.2947,-888.88,-888.88,-888.88,12.8916,2104.594,248.7732,239.6935,-888.88,-888.88,-888.88,-888.88,-888.88,1752.313,-888.88,-888.88,-888.88,3.8108,4.94,24.61,-888.88
1968,"12","1968-12",53.515,808.78285,221.6864,142.3433,515.6692,134.3913,-888.88,-888.88,-888.88,21.33875,3500.71365,529.80465,348.28085,-888.88,-888.88,-888.88,-888.88,-888.88,2466.613,-888.88,-888.88,-888.88,7.7243,4.84,25.06,-888.88
1969,"01","1969-01",26.086,356.08665,99.8269,58.56755,268.1368,54.30235,-888.88,-888.88,-888.88,6.68105,1568.694,260.7085,132.37085,-888.88,-888.88,-888.88,-888.88,-888.88,1285.822,-888.88,-888.88,-888.88,2.9185,4.95,23.9,-888.88
1969,"02","1969-02",18.888,256.7424,74.76825,44.7048,203.54745,35.88465,-888.88,-888.88,-888.88,4.89705,1139.8902,188.2533,101.08905,-888.88,-888.88,-888.88,-888.88,-888.88,964.581,-888.88,-888.88,-888.88,1.8302,5.01,23.43,-888.88
1969,"03","1969-03",31.766,451.11025,133.36655,74.88515,310.7167,62.6899,-888.88,-888.88,-888.88,4.57,1884.6681,429.89435,189.7871,-888.88,-888.88,-888.88,-888.88,-888.88,1527.344,-888.88,-888.88,-888.88,3.1311,5.01,23.62,-888.88
1969,"04","1969-04",448.646,5948.89485,1447.0472,1213.33215,2815.4838,1893.4253,-888.88,-888.88,-888.88,44.8646,23992.1364,8519.8163,2608.47195,-888.88,-888.88,-888.88,-888.88,-888.88,11254.1405,-888.88,-888.88,-888.88,81.9919,4.74,24.08,-888.88
1969,"05","1969-05",142.535,1765.7246,417.2421,361.4422,1108.3159,539.1721,-888.88,-888.88,-888.88,51.5894,8553.2935,1016.136,768.32745,-888.88,-888.88,-888.88,-888.88,-888.88,4136.1405,-888.88,-888.88,-888.88,24.1201,4.77,21.91,-888.88
1969,"06","1969-06",21.398,271.4707,69.00405,31.80505,191.43625,51.0577,-888.88,-888.88,-888.88,8.6117,1290.421,40.4944,105.61735,-888.88,-888.88,-888.88,-888.88,-888.88,926.0005,-888.88,-888.88,-888.88,2.7638,4.89,20.1,-888.88
1969,"07","1969-07",68.048,970.73355,197.8731,116.0344,368.7309,181.26245,-888.88,-888.88,-888.88,56.5214,4078.148,265.81625,314.42535,-888.88,-888.88,-888.88,-888.88,-888.88,2604.8175,-888.88,-888.88,-888.88,11.3934,4.78,24.68,-888.88
1969,"08","1969-08",53.602,725.5802,155.5814,59.0451,417.10945,148.10275,-888.88,-888.88,-888.88,40.663225,3129.723,66.7245,240.17825,-888.88,-888.88,-888.88,-888.88,-888.88,1962.95125,-888.88,-888.88,-888.88,9.0652,4.77,23.69,-888.88
1969,"09","1969-09",6.918,84.67805,23.46825,8.19025,81.7789,14.3696,-888.88,-888.88,-888.88,2.46755,458.50505,9.0617,31.37045,-888.88,-888.88,-888.88,-888.88,-888.88,381.0935,-888.88,-888.88,-888.88,0.6889,5,22.97,-888.88
1969,"10","1969-10",17.044,197.8296,70.79495,92.1455,210.81705,27.67375,-888.88,-888.88,-888.88,25.3177,1098.6782,98.54715,100.95715,-888.88,-888.88,-888.88,-888.88,-888.88,924.5505,-888.88,-888.88,-888.88,1.3931,5.09,22.9,-888.88
1969,"11","1969-11",119.148,1906.36765,474.18095,339.59545,1087.9363,367.98445,-888.88,-888.88,-888.88,43.57885,6574.2581,2038.6434,732.084,-888.88,-888.88,-888.88,-888.88,-888.88,5307.9865,-888.88,-888.88,-888.88,18.0806,4.82,26,-888.88
1969,"12","1969-12",115.845,1920.43525,436.8858,248.07565,1054.6651,435.31265,-888.88,-888.88,-888.88,22.4876,5981.6496,3934.6456,668.24555,-888.88,-888.88,-888.88,-888.88,-888.88,5134.179,-888.88,-888.88,-888.88,18.9218,4.79,27.78,-888.88
1970,"01","1970-01",24.532,407.076,100.3146,56.87485,246.79985,79.0375,-888.88,-888.88,-888.88,5.11775,1369.4275,819.051,132.44425,-888.88,-888.88,-888.88,-888.88,-888.88,1220.91,-888.88,-888.88,-888.88,3.6562,4.83,27.1,-888.88
1970,"02","1970-02",67.085,1251.8829,296.1162,199.3226,621.86345,220.62345,-888.88,-888.88,-888.88,47.0343,3808.8441,3078.82805,347.98425,-888.88,-888.88,-888.88,-888.88,-888.88,2999.709,-888.88,-888.88,-888.88,10.3173,4.81,29.54,-888.88
1970,"03","1970-03",27.984,478.6598,123.99255,73.70295,275.4992,74.0405,-888.88,-888.88,-888.88,5.32635,1508.2082,1073.06155,128.82865,-888.88,-888.88,-888.88,-888.88,-888.88,1375.268,-888.88,-888.88,-888.88,3.5272,4.9,26.16,-888.88
1970,"04","1970-04",266.765,4607.73635,1011.69075,816.15025,1896.54555,1375.85885,-888.88,-888.88,-888.88,133.9861,13629.335,14207.00295,998.89005,-888.88,-888.88,-888.88,-888.88,-888.88,9279.576,-888.88,-888.88,-888.88,49.8439,4.73,30.17,-888.88
1970,"05","1970-05",81.611,1311.448,283.324,250.95715,632.702,361.1558,-888.88,-888.88,-888.88,13.2469,4147.68675,2551.0796,329.5058,-888.88,-888.88,-888.88,-888.88,-888.88,3220.4955,-888.88,-888.88,-888.88,15.2096,4.73,29.04,-888.88
1970,"06","1970-06",9.331,125.03335,32.85095,11.02935,103.22525,-888.88,-888.88,-888.88,-888.88,2.5551,627.5125,59.3425,54.5136,-888.88,-888.88,-888.88,-888.88,-888.88,522.358,-888.88,-888.88,-888.88,1.1517,4.91,24.96,-888.88
1970,"07","1970-07",10.132,132.30625,35.64935,10.25535,108.0538,-888.88,-888.88,-888.88,-888.88,2.865175,704.9615,49.202825,55.82165,-888.88,-888.88,-888.88,-888.88,-888.88,563.246375,-888.88,-888.88,-888.88,1.2324,4.91,24.27,-888.88
1970,"08","1970-08",14.988,216.758,61.5129,73.2372,170.28375,-888.88,-888.88,-888.88,-888.88,4.6089,1084.517,101.5303,97.58275,-888.88,-888.88,-888.88,-888.88,-888.88,1142.703,-888.88,-888.88,-888.88,1.0528,5.15,26.14,-888.88
1970,"09","1970-09",35.484,492.04005,141.05675,50.2394,380.5867,-888.88,-888.88,-888.88,-888.88,5.64895,2715.5935,82.5348,185.3147,-888.88,-888.88,-888.88,-888.88,-888.88,2047.84825,-888.88,-888.88,-888.88,4.7676,4.87,24.81,-888.88
1970,"10","1970-10",76.809,1024.18075,281.0877,168.09455,619.91825,-888.88,-888.88,-888.88,-888.88,9.3239,5685.6205,203.39965,446.9337,-888.88,-888.88,-888.88,-888.88,-888.88,3789.862,-888.88,-888.88,-888.88,11.0532,4.84,25.02,-888.88
1970,"11","1970-11",80.03,1254.59645,291.703,163.32355,694.2621,-888.88,-888.88,-888.88,-888.88,25.14265,4852.2215,1127.8355,547.56825,-888.88,-888.88,-888.88,-888.88,-888.88,3917.252,-888.88,-888.88,-888.88,13.7744,4.76,26.24,-888.88
1970,"12","1970-12",40.625,664.8685,157.66805,73.7082,376.0447,-888.88,-888.88,-888.88,-888.88,47.8863,2365.958,755.16775,277.7237,-888.88,-888.88,-888.88,-888.88,-888.88,2022.996625,-888.88,-888.88,-888.88,4.8189,4.93,26.31,-888.88
1971,"01","1971-01",22.779,359.4258,95.9893,45.8936,230.4238,-888.88,-888.88,-888.88,-888.88,5.11955,1404.1105,533.5765,131.0366,-888.88,-888.88,-888.88,-888.88,-888.88,1080.0815,-888.88,-888.88,-888.88,2.3175,4.99,25.51,-888.88
1971,"02","1971-02",35.867,560.87695,154.2322,72.72015,334.85465,-888.88,-888.88,-888.88,-888.88,5.0363,2281.02,1034.87695,228.233,-888.88,-888.88,-888.88,-888.88,-888.88,1948.456,-888.88,-888.88,-888.88,3.6479,4.99,27.95,-888.88
1971,"03","1971-03",33.491,539.4529,142.8926,73.80885,321.1342,-888.88,-888.88,-888.88,-888.88,14.32965,2077.8935,1009.76235,209.18195,-888.88,-888.88,-888.88,-888.88,-888.88,1744.8415,-888.88,-888.88,-888.88,3.9178,4.93,27.81,-888.88
1971,"04","1971-04",266.619,4070.41975,872.8336,573.1471,1749.90265,-888.88,-888.88,-888.88,-888.88,102.3216,16360.4115,9985.603875,1440.68555,-888.88,-888.88,-888.88,-888.88,-888.88,9273.1025,-888.88,-888.88,-888.88,46.3764,4.76,28.8,-888.88
1971,"05","1971-05",202.214,2636.12535,552.61515,431.1151,1165.51325,-888.88,-888.88,-888.88,-888.88,26.912,12453.4885,4383.5544,963.687,-888.88,-888.88,-888.88,-888.88,-888.88,6658.76975,-888.88,-888.88,-888.88,43.2965,4.67,27.76,-888.88
1971,"06","1971-06",10.804,144.32645,36.1314,13.3639,101.0572,-888.88,-888.88,-888.88,-888.88,1.0804,717.9975,39.443625,60.969975,-888.88,-888.88,-888.88,-888.88,-888.88,537.30725,-888.88,-888.88,-888.88,1.6216,4.82,24.29,-888.88
